# num1,num2,num3,mean
8.491018233615684752e-01 4.781380316668742969e-01 6.053578276702946681e-01 6.441992275662458134e-01
4.965362807809609036e-01 5.091830110461191827e-01 1.216405987540969402e-01 3.757866301937256570e-01
2.639556476215566549e-01 4.651081295955337147e-01 6.374723450514397927e-01 4.555120407561767393e-01
5.486809800844590912e-01 6.932474433291520022e-01 6.717939751136789983e-01 6.379074661757633269e-01
6.515593809683064563e-01 7.818268801058101403e-01 5.911605449446308835e-01 6.748489353395825674e-01
9.612670374673641938e-01 9.632372743358768030e-01 5.119536338026794420e-01 8.121526485353068869e-01
9.900298025945053482e-03 5.457754627383961665e-01 7.223572133590708821e-01 4.260109913744707377e-01
1.158667497316445694e-02 6.614857131475337937e-02 7.455644773384954016e-01 2.744332412088044126e-01
9.927400527633055693e-01 4.079627561512222389e-02 7.545110049659298213e-04 3.447636131277979632e-01
8.394968776171159996e-01 8.492350298943821540e-01 6.962724039097298867e-01 7.950014371404092728e-01
9.791841729306418607e-01 6.198211750809992093e-01 7.610876743934517075e-01 7.866976741350309998e-01
7.597741304848538713e-01 3.233965090699306710e-01 4.132108177976073771e-01 4.987938191174639546e-01
4.072168615909377287e-02 6.690244133948944905e-01 9.873887628553826845e-01 5.657116208031236493e-01
7.187563473344112941e-01 2.056141620157865280e-01 8.583514551785630387e-01 5.942406548429203239e-01
9.303413588966696901e-01 8.337395924672419412e-02 6.945191967191579607e-01 5.694115049541839113e-01
9.892389596341628621e-01 8.305299319289594084e-01 3.759396383406961029e-01 7.319028433012727541e-01
7.306469580797971819e-01 9.485718640285298875e-01 8.378733213871945029e-01 8.390307144985071908e-01
9.829320253424291831e-01 3.022065880437940777e-01 7.322155405042037879e-01 6.724513846301424236e-01
5.456194807392457102e-01 8.651475335734603034e-01 3.546469816833860422e-01 5.884713319986972779e-01
6.399294193699600619e-01 3.663690014884920521e-01 2.520827087598500604e-01 4.194603765394340766e-01
2.545014060110829535e-01 8.080439083323952554e-01 4.549340077331688326e-01 5.058264406922156065e-01
5.067996550163849090e-01 6.051890319298234289e-01 8.159318096887416827e-01 6.426401655449832662e-01
8.460339556903205827e-01 6.130732496518858099e-01 2.930445775674175302e-01 5.840505943032079372e-01
5.968987379553174488e-01 8.798480000757813446e-02 3.883455666983043342e-01 3.577430348870666577e-01
6.257194647856600955e-01 4.273685910354885209e-01 8.957741823549633109e-01 6.496207460587039018e-01
5.953756147552676792e-01 3.394038380821633449e-01 5.671684057424274394e-01 5.006492861932861915e-01
4.038670641854704702e-01 4.832607577338334792e-01 4.532594367101550059e-02 3.108179218634398167e-01
4.752274543167089860e-01 6.780259056485453684e-01 4.924110845069341602e-01 5.485548148240627642e-01
6.244818044161863924e-01 5.118391192034652537e-01 4.554528708919758362e-02 3.939554035696164469e-01
3.077584916203311982e-01 3.814433876940603874e-02 8.805414383634759812e-01 4.088147562510711097e-01
5.393866834627593088e-01 7.706328900014908223e-01 6.545838544512961876e-01 6.548678093051821802e-01
3.193044208167666875e-01 8.766398108840238734e-01 6.400157439261650039e-01 6.119866585423184846e-01
9.303359740563287295e-01 9.554196179589110605e-01 8.370441025550409142e-01 9.075998981900935680e-01
7.535281739938137768e-02 5.917123601961791213e-01 6.532547924366919334e-01 4.401066566774174404e-01
5.996180743152035308e-02 8.852968203254663049e-01 6.546058596492538850e-01 5.332881624687467736e-01
3.616374246278046822e-01 8.405495376595346624e-01 6.643332768144060152e-01 6.221734130339151569e-01
4.337679810542607317e-01 4.792311078373822086e-01 4.732337932681065507e-01 4.620776273865831452e-01
1.280931482941209953e-01 9.310618437977808970e-01 2.203760534658247838e-01 4.265103485192422439e-01
6.929601176472477420e-01 4.479259414463099276e-01 3.924943061321376492e-01 5.111267884085650692e-01
7.137620217842038928e-01 2.317951801426632041e-02 1.574298794819728453e-02 2.508948425822224992e-01
8.986885601978957805e-01 8.204763585957306482e-01 6.191774579303291892e-01 7.794474589079851690e-01
4.869090869663162957e-01 3.215889230761590500e-01 5.438766736064503116e-01 4.507915612163085339e-01
3.849562593145956502e-01 9.751854325005340218e-01 5.725829655376313276e-02 4.724666627896309534e-01
2.445634458726386740e-01 5.518139821578090798e-01 1.363933962205157169e-01 3.109236080836544902e-01
9.204941569841701421e-01 9.631582417603651303e-01 2.619428948521540512e-02 6.366155627432502628e-01
8.120257239883623690e-01 3.461051015134375408e-02 1.117153997443030011e-01 3.194505446280030414e-01
4.585661793695835486e-01 2.231151476417855273e-01 5.931552427580734088e-01 4.249455232564807727e-01
6.855395432167741276e-01 4.702041835301652428e-01 6.107065419852801824e-01 5.888167562440731473e-01
7.546369123141782875e-01 8.283807588194312954e-01 6.426579995446982663e-01 7.418918902261025794e-01
8.399713477531028927e-01 9.541688593512360761e-01 3.227247694085240148e-01 7.056216588376210685e-01
6.699676705429060686e-01 3.641113602880160505e-01 2.322690222058592102e-01 4.221160176789270913e-01
8.249241200285958309e-01 1.408896794882863457e-01 2.587277112572672344e-02 3.305621902142029667e-01
6.025278725650626832e-01 9.277035391636548889e-01 8.846027542387313591e-02 5.395638957175301620e-01
5.953920802177556926e-01 7.232914381944141047e-01 1.355488183745913178e-01 4.847441122622536125e-01
6.834744477287778563e-01 9.922920754308288682e-01 9.493548838381351551e-01 8.750404689992472562e-01
1.809237842926528783e-01 9.422586908089464197e-01 3.331659981705100693e-01 4.854494910907030669e-01
4.729253673578831529e-01 7.300839434455597132e-01 9.164465470164721017e-01 7.064852859399716190e-01
1.683665368038425036e-01 5.620463677624593091e-01 4.207302579593258374e-01 3.837143875085425315e-01
9.803431131126765230e-01 8.901066397762653626e-01 4.399526334986780807e-01 7.701341287958732851e-01
6.935477752827960973e-01 2.126409164475040470e-03 7.794614146487803819e-01 4.917118663653505251e-01
4.223596511827824029e-01 3.019560695621172908e-01 3.579844918499240913e-01 3.607667375316079283e-01
9.296472973265773598e-01 8.148202529428402174e-01 5.786428046206011366e-01 7.743701182966727936e-01
2.632923760943401970e-01 1.750696451593236613e-02 2.140664534912493089e-01 1.649552647005072814e-01
2.473309790552361553e-01 4.753806250319166926e-01 1.299517810903760839e-02 2.452355940653968280e-01
1.541702333611332243e-01 1.789128190782952599e-01 7.789425076806265613e-01 3.706751867066850337e-01
1.739730915039674475e-01 1.355695430026160331e-01 2.924376757017360662e-01 2.006601034027731822e-01
7.106504495574804681e-01 2.027637149198058264e-01 6.879310077595228723e-01 5.337817240789363149e-01
7.820935482035420439e-01 1.990959399764262727e-01 9.906515433251643632e-01 6.572803438350441896e-01
3.656753351184738321e-01 4.865052277604144937e-01 6.747552728013005430e-01 5.089786118933963266e-01
7.876157190052540669e-01 9.229936882015905564e-01 8.025851854309486999e-01 8.377315308792644410e-01
2.573797259616348310e-01 7.695333667517575416e-01 8.721609970961138325e-01 6.330246966031687350e-01
8.453329973243850493e-01 8.291956332536001284e-01 2.223468414073890287e-01 6.322918239951247354e-01
1.463212600812333619e-01 8.198535623973435271e-02 8.828139535207598643e-01 3.703735232805758781e-01
7.793132002849415541e-01 7.662871837488615112e-01 9.714128325293241994e-01 8.390044055210424956e-01
6.965279029928583832e-02 9.710995089949951975e-01 4.086123549295028745e-02 3.605378449290770893e-01
3.150318119957588037e-01 5.201728050145021376e-01 4.622768421488384627e-01 4.324938197196998568e-01
6.528229702928998179e-01 6.326075177577580311e-01 3.785619948295784187e-01 5.546641609600787559e-01
1.771144877217112334e-01 5.874730759856727769e-01 4.816063508053830544e-01 4.153979715042557253e-01
6.370931985746156601e-01 2.727800253566160515e-01 7.547708224093689910e-01 5.548813487802002342e-01
3.582828398458085539e-01 9.507547147257258136e-01 7.639099359231127373e-03 4.388922179769219056e-01
3.632817463286458493e-01 5.365123980396238057e-01 6.469305822063105005e-01 5.155749088581934592e-01
5.114716917923259887e-01 3.923262488264899206e-01 9.260784055282172966e-01 6.099587820490111056e-01
8.265388611113609896e-01 2.652360765030739032e-01 7.968469147899250871e-01 6.295406174681200673e-01
3.221403416096989547e-01 5.450557999150562605e-02 8.596027969006543312e-01 4.120829061672863225e-01
4.139457409111735320e-01 2.449477196937860368e-01 9.907576994767641754e-01 5.498837200272412851e-01
2.538403502245889509e-01 6.132350713381981011e-01 6.310669583177804798e-01 4.993807932935225291e-01
2.942937351900964948e-01 2.948320467479340623e-01 7.183043741406600624e-01 4.358100520262301880e-01
9.436124987772277484e-01 6.641867987699402454e-01 2.177879178931038107e-01 6.085290718134239718e-01
3.028353026472887510e-01 4.458098379201793637e-01 3.524475649434168911e-01 3.670309018369616871e-01
1.787807076656782179e-01 3.251800366605911430e-01 1.167034048989262773e-01 2.068880497417318887e-01
3.578378946041945730e-01 1.852369989063800126e-01 5.304369576390166596e-02 1.987061964248254264e-01
7.394175149574412353e-01 4.792578721434254119e-01 1.846998370338155393e-01 4.677917413782273770e-01
4.712988579500244635e-01 5.681048453145933763e-01 8.417793135891082912e-02 3.745272115411761860e-01
6.900767145008468439e-01 6.912517636544059929e-01 4.739833478668237232e-01 6.184372753406921497e-01
3.453301172616773940e-02 6.825273568232951282e-01 1.109622054450329909e-01 2.760075246648319713e-01
6.777053591922035380e-01 4.057522996994804565e-01 1.934766859619344581e-01 4.256447816178727805e-01
7.393680548649697037e-01 9.806990376137805221e-01 8.454679694602144080e-01 8.551783539796549150e-01
4.187829950753962915e-02 7.342843107422106774e-01 7.924727128402855314e-01 5.228784410300119090e-01
2.878554341109557102e-01 9.829236872500235478e-01 4.604226286468505736e-01 5.770672500026098328e-01
8.255987805089487486e-01 9.406406443533369410e-01 8.817700342534929847e-01 8.826698197052595951e-01
7.877397034223687644e-01 2.579542339156128961e-01 5.062898091389740340e-01 5.173279154923186018e-01
3.625088814348594868e-01 7.572341102975300720e-01 7.505151564029687306e-01 6.234193827117860964e-01
8.393053723977356162e-01 3.631427281403379892e-01 3.669148805948950764e-01 5.231209937109895236e-01
7.417173081207417695e-02 7.214358822879977096e-01 3.162347258852001852e-01 3.706141129950906721e-01
8.946226705936999313e-01 6.465143812073427254e-01 4.202891719118811986e-01 6.538087412376412111e-01
7.576930821476761668e-01 9.423932820929141752e-01 6.180738173101822941e-01 7.727200605169241010e-01
9.101836096829080125e-01 6.975028359386196142e-01 8.160442726092222987e-01 8.079102394102499751e-01
2.808359921985865704e-01 2.085879464903289682e-01 6.372589585426269299e-02 1.843832781810594013e-01
4.929486777604126235e-01 8.000475700861935380e-01 2.508143412501419034e-01 5.146035296989159846e-01
3.913041957185405817e-01 9.089594008167833916e-01 2.036733027093421411e-01 5.013122997482221122e-01
6.122171635830416792e-01 8.492059940559916198e-01 1.235749213892004539e-01 5.283326930094113250e-01
9.124510586546838997e-01 8.530416501882460700e-01 5.885081801012033154e-01 7.846669629813778357e-01
6.246880833526402554e-02 5.619536078474663965e-01 7.380182589831713047e-01 4.541468917219672607e-01
1.657040261987059449e-01 9.162062613806543077e-02 8.859788673297954720e-01 3.811011732221889492e-01
9.454378847749488335e-01 4.081478811311914923e-01 7.064498199156492575e-01 6.866785286072630834e-01
3.489512418132098004e-01 5.724982787566085252e-01 5.315507221168860319e-01 4.843334142289014710e-01
1.770640146221235112e-01 6.698733612166927198e-01 6.477073589309449986e-01 4.982149115899203728e-01
6.117226101527100113e-01 8.379599668491461983e-01 3.067353421829880356e-01 5.854726397282813410e-01
8.262851872617206217e-01 1.833520755712818584e-01 9.225388579130241462e-01 6.440587069153421718e-01
3.530139317113136777e-01 5.339718642891625455e-01 2.449393005141060620e-01 3.773083655048607987e-01
4.197646142162184679e-01 1.438792482641715331e-02 9.190539310067878942e-01 4.510688233498078570e-01
6.803262835535713871e-01 6.596668367660428745e-01 9.950204866844152285e-01 7.783378690013430523e-01
6.891814158466275098e-01 2.981681118242056616e-01 4.702427037612670890e-01 4.858640771440334016e-01
8.212385222551744635e-01 8.568490214616280021e-01 8.165062198404204885e-01 8.315312545190742810e-01
5.512295347604150297e-01 2.304725983674538181e-01 2.671897346721016087e-01 3.496306225999901152e-01
6.980907452012493630e-01 2.222842156490371091e-01 9.742681136325884728e-01 6.315476914942915743e-01
6.287147615666828226e-01 3.734873999562460245e-01 1.858568212908238149e-01 3.960196609379175725e-01
8.800110193311730944e-01 6.600259601997713332e-01 8.039929054860908142e-01 7.813432950056785620e-01
7.126410044895160611e-01 5.246532059117874347e-01 1.676838660675337156e-01 4.683260254896123853e-01
9.693931643576170210e-01 9.151550017713170337e-01 4.725660575912156158e-01 7.857047412400498532e-01
7.686305058355268338e-01 6.941862351196752545e-01 5.124458909971015830e-01 6.584208773174345941e-01
8.742878260656404832e-01 9.058586777763018016e-01 9.880978271716516215e-01 9.227481103378645244e-01
8.720719791018072264e-03 7.733047769505796420e-01 7.481331652188406567e-01 5.100528873201460867e-01
7.027820678541829569e-01 8.580865142295950321e-01 7.114212684632844619e-01 7.574299501823541503e-01
2.136026447982907195e-01 5.867493157887426758e-02 9.225748895847952769e-01 3.982841553206533658e-01
6.113188965337892355e-01 8.155044566102878090e-01 9.601413806224148306e-01 7.956549112554972547e-01
1.859081282784615929e-01 4.676558636936115620e-01 1.858659847891577233e-01 2.798099922537436446e-01
4.686517027385576073e-01 8.495510076336610927e-01 6.047718169461469007e-02 4.595599640222777782e-01
3.112859391735967041e-01 5.302248014074726346e-01 9.558143954500897266e-02 3.123640600420261038e-01
9.763444741897703283e-01 9.357532421566758796e-01 2.521774405075625225e-01 7.214250522846695768e-01
5.509130998775472188e-01 6.528101753543347208e-01 7.272310362019771546e-01 6.436514371446196980e-01
9.869097366280444872e-01 9.805973959072045165e-02 6.436722144188233852e-01 5.762138968791961080e-01
1.075500709113956788e-01 5.848603197780737339e-01 3.067255082615637507e-01 3.330452996503444063e-01
8.890138066422906826e-01 3.107757104343115140e-01 5.033126825419019790e-01 5.677007332061680955e-01
7.622358711621772809e-01 3.940753509345373828e-01 2.113863993294285981e-01 4.558992071420477354e-01
3.830086176527683905e-01 5.904011370006913006e-01 2.902928315238291201e-01 4.212341953924296223e-01
7.441693838361707058e-01 9.788178358845680549e-01 2.952264640509411064e-01 6.727378945905599927e-01
9.435327751986909428e-01 5.586494839809769131e-01 2.103824983347661881e-01 5.708549191714780147e-01
3.807419677190924112e-01 4.561876918692620020e-02 6.152187872098346944e-01 3.471931747052844908e-01
7.364340776924838128e-01 6.237831268500683146e-01 6.722610104481719917e-01 6.774927383302413730e-01
3.443419038609750737e-01 1.337187561247652479e-01 7.644300497120111171e-01 4.141635698992504611e-01
5.513209418373106185e-01 2.952059381500254931e-01 7.639525067178121187e-01 5.368264622350493731e-01
1.299087934512141995e-01 4.409851731569528477e-01 8.776903899233163830e-01 4.828614521771610879e-01
2.103224912971409788e-01 6.394615942551539201e-01 5.751854358645384080e-01 4.749898404722777134e-01
5.883931858066220322e-01 7.832441077351460779e-01 6.568499586785722100e-01 6.761624174067800697e-01
5.735940085203886651e-01 3.711724010100925231e-02 1.092863278214344369e-01 2.399991921476107848e-01
2.510686190727721145e-01 3.238275379501676099e-02 9.751425366522116223e-01 4.195313031733334808e-01
4.542392031064016455e-01 5.385325222276448054e-01 1.842268940744309358e-01 3.923328731361591104e-01
2.814090167882955518e-01 5.513883616074556349e-01 9.510828482930969718e-01 5.946267422296159788e-01
2.668547831591817632e-01 1.542082633288119897e-01 1.570999392371902337e-01 1.927209952417280048e-01
3.774900022008436107e-01 9.663678822958398085e-01 3.004437435415355795e-01 5.481005426794062219e-01
6.853417400278998262e-01 9.563448999776805737e-01 7.984035170592609365e-01 8.133633856882805935e-01
5.173468340364257845e-01 6.606307345303831235e-01 2.462005289563810040e-01 4.747260325077299892e-01
4.711157571114749087e-01 1.745508896652114839e-01 4.716723153064436014e-01 3.724463206943766647e-01
4.051708217460968653e-01 5.556935531209621359e-01 4.672057201554199457e-01 4.760233650074929823e-01
8.659442859244677049e-01 4.719856390117479483e-01 9.243168993904674613e-01 7.540822747755610012e-01
6.677334897679505499e-01 4.626033345763473914e-01 5.138070389990084808e-01 5.480479544477687703e-01
2.852346325165178165e-03 8.041873828018332171e-01 2.189460925869838315e-01 3.419952739046607237e-01
9.507945362785933385e-01 2.243149655255660679e-02 7.219716297164517904e-01 5.650658875158672823e-01
9.019076368238856389e-01 1.602909279881173932e-01 1.390648365429905109e-01 4.004211337849978292e-01
6.685491992135882411e-01 2.126783674410526181e-01 1.310597153991258645e-01 3.374290940179222598e-01
7.068790408345433374e-01 8.095898450628310483e-01 9.776346075472304165e-01 8.313678311482015637e-01
2.554020322972240242e-01 6.328010995768907909e-01 1.718076399408450250e-01 3.533369239383199467e-01
1.856477150565869483e-01 5.722688905647047575e-01 3.049948105329769454e-02 2.628053622248631149e-01
4.599792468428931524e-02 6.773953015347412565e-01 8.754649999518437919e-01 5.329527420569580842e-01
2.640885447939028685e-01 9.125367452904088461e-01 1.294692950764522177e-01 4.353648617202546256e-01
4.341860200647862378e-02 9.719037246707992184e-01 7.256810149762142892e-01 5.803344472178307845e-01
2.292527963554673587e-01 1.724763897454708594e-01 8.385777152411335589e-01 4.134356337806905923e-01
1.420016292370689381e-01 2.322033764349212825e-01 6.267756031358019397e-01 3.336602029359307386e-01
4.613556749203728824e-02 9.165156436717764032e-01 7.315685140952254972e-02 3.452693541911120434e-01
8.505660392345404386e-01 8.900850713587097340e-01 6.522589796713453847e-01 7.976366967548651488e-01
1.414643997147702059e-02 8.824366260611293811e-01 6.249987687749883891e-01 5.071939449358650043e-01
5.334882038693844475e-02 3.876059576489743197e-01 9.447057907199175597e-01 4.618868562519434229e-01
5.647206398149859918e-01 8.117163031557785846e-01 3.869622073426912667e-01 5.877997167711519477e-01
9.432669559718751540e-01 2.327599131491643325e-01 5.014810193432439611e-01 5.591692961547610752e-01
4.706834486266140427e-01 5.819533343755074473e-01 7.845833300900763030e-01 6.124067043640658570e-01
2.671462279796539274e-01 2.179334822441337804e-01 6.447442079844358798e-01 3.766079727360745477e-01
6.519284368394465679e-01 3.466996762565199841e-02 2.509946487658033520e-01 3.125310177436339543e-01
6.215417251961086187e-01 4.183660302104837969e-01 6.496074887106420004e-01 5.631717480390781017e-01
9.229732674753231558e-01 6.843521742437504995e-01 8.168036907377966838e-01 8.080430441522900020e-01
5.665377153588614378e-01 9.124880749333379448e-01 9.699761819799513907e-01 8.163339907573835541e-01
3.316294938356825206e-01 3.397017352816321667e-01 5.145878869032367575e-01 3.953063720068505371e-01
8.588118303863971903e-01 5.885613684877666341e-02 3.452540871646997411e-01 4.209740181332912168e-01
5.563237821381783466e-02 9.183487164053102392e-01 8.452999541503856129e-01 6.064270162565045252e-01
8.767717068873692732e-02 6.250793918101423818e-01 2.066128055441628364e-01 3.064564560143474004e-01
9.256196242629639581e-01 4.526786190157117140e-02 9.486386002738693701e-01 6.398420288128014999e-01
4.121033936527447317e-01 8.839569710341419473e-01 8.565227295615767122e-01 7.175276980828210194e-01
6.406863537759043270e-01 8.714164183178906287e-01 1.981590354837394763e-01 5.700872691925115143e-01
4.809854587793432890e-01 3.737620716396441445e-01 2.556959197492693070e-01 3.701478167227522653e-01
4.102517121769262420e-01 9.476955079475427590e-01 6.696364270878202296e-01 6.758612157374298546e-01
8.352848735524867063e-01 7.598474277947834254e-01 1.568186880572466357e-01 5.839836631348389595e-01
8.587931672135825645e-01 3.341404289034670683e-01 2.257468403662488132e-02 4.051694267178914122e-01
4.406426948797600440e-01 4.667241247448294938e-01 5.417849685448746788e-01 4.830505960564880907e-01
5.075739465183368715e-01 9.120274512190592597e-01 4.850838726234295573e-01 6.348950901202751185e-01
8.861110625404298169e-01 8.294154116452178149e-01 5.948680834939434892e-02 5.916710941783472899e-01
9.047698025701123026e-02 5.525980994219547027e-01 3.091978508224527689e-01 3.174243101671395673e-01
9.711328722392331692e-03 3.719127223447117325e-01 3.204441473649871641e-01 2.340227328106970761e-01
8.588632349104369235e-01 9.138405825735012034e-01 7.739114247943635894e-01 8.488717474261006091e-01
9.155165345530171805e-01 9.171346858842276406e-01 3.211017278408879738e-01 7.179176494260443020e-01
7.359796360744200738e-01 4.589371740396186450e-01 1.059545704953723799e-01 4.336237935364703477e-01
1.654627553099311532e-01 1.232974479295499970e-01 9.394947797374485488e-01 4.094183276589766218e-01
4.763013168699385957e-01 1.942714366133880821e-01 9.672502116760831603e-01 5.459409883864699831e-01
4.460763230220410325e-02 2.612532108769528572e-01 6.727610469091850343e-01 3.262072966961139797e-01
1.012984396717404589e-01 4.546995116370834422e-01 7.434590384040262734e-02 2.101146183830755187e-01
2.630889672375944510e-01 9.864687944081600435e-01 3.155215343599274691e-01 5.216930986685607285e-01
1.264441596379202171e-01 8.412898061642989367e-01 4.305667689193716230e-01 4.661002449071969256e-01
2.035830968133875984e-01 2.896650534051891102e-01 9.245166454268868295e-01 4.725882652151545127e-01
1.209141130957678278e-01 6.071562100257045236e-01 5.339719931993438529e-01 4.206807721069387718e-01
6.764761135331274211e-01 5.125131643123537195e-01 4.117308792569306375e-01 5.335733857008039260e-01
9.990587483429766991e-01 6.988144949305684639e-01 8.455549237921102801e-01 8.478093890218851847e-01
6.182857316343127740e-01 5.153539286903477956e-01 6.769444079244737456e-01 6.035280227497114014e-01
9.607012118454798522e-01 2.927560277574052794e-01 1.643243734092627584e-01 4.725938710040493151e-01
7.652771075043046656e-01 7.882242636157029692e-01 6.921792567102093008e-01 7.485602092767389415e-01
7.743292235665277801e-02 2.139830999521311616e-01 8.344855083907892768e-01 3.753005102331910536e-01
2.474457909296874369e-01 5.334592173054025777e-01 8.433211743872468524e-01 5.414087275407789557e-01
1.014853006685936254e-01 2.194127063534312416e-02 9.171678795428401809e-01 3.468648169489256250e-01
8.798236201312127358e-01 9.365384278074780910e-01 6.993484883226389615e-01 8.385701787537765961e-01
5.491852069745725151e-01 8.467325445434469300e-01 2.555879638008010657e-01 5.505019051062735036e-01
1.289498234638237761e-01 2.996798237415065902e-01 9.578102786474473884e-02 1.748035583566917017e-01
5.844525466013247295e-01 6.951776429138125657e-01 7.420438035470395821e-01 6.738913310207257368e-01
9.933306700390728272e-01 9.045965159548199352e-01 2.621528482968533691e-01 7.200266780969153402e-01
8.862303531782771415e-01 6.162933109732328107e-01 5.068316836843053119e-01 6.697851159452716807e-01
8.926519808780574161e-01 4.615517443053532842e-01 8.524592778868015364e-01 7.355543343567374492e-01
6.319429266186662453e-01 5.552241915515873094e-01 9.891498710386825710e-01 7.254389964029787086e-01
9.792069914838341660e-02 3.565487185000598691e-01 1.137275486375233235e-01 1.893989887619888790e-01
1.083556044740495716e-01 9.323109409249245028e-01 6.248253902223609435e-01 5.551639785404449690e-01
4.924914205990579275e-01 7.127405025607216338e-01 5.666059618550132182e-01 5.906126283382643338e-01
7.247264585299979522e-01 9.554217685814325733e-05 9.928552340394992681e-01 5.725590782487851582e-01
6.052933832177982421e-01 1.451622833425532111e-01 2.274001543817572024e-01 3.259519403140362370e-01
5.352809315883222396e-02 5.110467278738782815e-01 8.901692111943991792e-01 4.849146774090365430e-01
3.814126852261146006e-01 3.712605983673925580e-01 1.370679025915489957e-01 2.965803953950187366e-01
7.946923448885570007e-01 5.261072303049428855e-01 6.404917531133602626e-02 4.616162501682786190e-01
7.329388039680067024e-01 3.439818090943685958e-01 6.282244253804205592e-01 5.683816794809319894e-01
4.430971517619253230e-01 3.548418204898441397e-01 6.060608519863649457e-01 4.679999414127114510e-01
8.356216070653640360e-01 9.141696409893270703e-01 9.051646668417271391e-01 8.849853049654727855e-01
